TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionAmount,TransactionType,TransactionLocation,DeviceType,Terrorism,UserTenure,IsFraud
12927,484,39,2,0,1,1,3,47198.77,14382.46,4754.24,190.18,1,5,2,1,36,0
16620,1459,26,1,0,1,0,4,64063.24,50933.676,11096.34,5.48,1,1,0,1,107,1
12801,1036,31,0,0,2,1,3,73800.51,33594.27,14573.56,5.86,1,6,0,1,44,1
9826,1247,46,1,2,0,0,3,139109.31,102411.57,12037.06,169.46,0,0,2,1,91,0
5226,2062,37,1,1,0,0,2,73635.05,52517.52,6734.5,1119.83,3,6,0,1,41,1
16072,2355,49,1,0,0,1,4,53366.9,27389.852,9590.65,678.552,3,6,1,0,11,1
4540,4110,18,1,0,1,0,2,94592.52,65405.75,1135.98,18.27,1,1,1,0,26,0
7078,3716,61,1,2,1,1,4,42772.78,18596.24,719.36,249.97,1,1,1,0,86,0
13352,3924,35,1,2,0,3,1,75993.56,41694.58,12897.3,2040.06,1,3,0,1,3,0
8156,1284,60,0,2,1,1,2,88165.44,31854.62,10639.86,89.02,2,2,1,0,4,0
6011,4812,20,1,2,0,0,1,42934.25,25243.54,2838.88,205.67,3,5,0,0,1,0
11644,731,18,0,0,0,1,2,114208.98,89179.83,8291.54,63.24,3,1,0,0,83,1
7625,93,20,1,1,2,1,2,34325.41,14110.11,6065.7,34.26,1,4,0,0,14,0
4126,375,28,1,0,1,1,2,36480.96,22012.7,1670.02,1138.22,1,6,1,0,12,0
3639,400,-1,0,3,1,1,2,36902.58,15088.22,2092.24,15.36,1,7,0,0,101,0
11696,1204,27,1,2,0,1,4,23282.85,16659.71,560.62,114.33,1,2,2,1,17,0
8974,1620,40,1,2,1,1,2,25500.39,17203.63,1728.34,27.96,1,0,0,1,81,0
9001,4480,-1,0,2,1,1,1,40707.9,29861.26,227.3,210.04,2,7,1,0,63,1
8250,741,47,2,0,1,0,4,76693.46,43666.43,8103.3,64.26,3,4,0,0,25,1
4080,794,46,1,0,1,3,0,81492.0,39540.61,7390.16,589.33,2,1,1,0,77,0
8618,781,40,1,2,0,1,4,126505.47,77772.54,30186.32,10.68,1,2,0,0,117,0
3448,3334,28,2,0,1,0,0,65713.6,50031.3,555.48,57.87,2,1,0,0,95,1
12799,1799,40,1,0,1,2,0,54326.22,19364.39,2096.0,270.96,3,4,0,0,99,1
4962,1350,40,1,0,0,1,3,128795.4,67049.0,19032.36,109.36,1,3,1,0,85,0
11237,1602,36,1,0,0,1,2,35659.6,17911.37,4009.34,201.47,1,2,2,0,53,0
43,1393,-1,0,2,1,1,4,84859.6,55513.83,2465.82,233.19,1,4,0,0,108,0
17,3752,46,0,2,1,0,4,43675.01,18519.27,7671.46,120.97,3,0,0,0,94,1
797,3693,29,1,2,2,0,3,52380.1,30007.45,2287.18,42.98,2,0,1,1,22,0
5467,2312,-1,2,0,2,1,0,35378.12,15567.61,1874.3,8.41,1,5,1,0,78,0
1883,2476,23,1,2,1,1,4,142187.38,56017.86,13446.64,54.95,1,2,1,0,109,0
13646,2478,33,1,2,1,0,4,74235.66,33304.59,7075.22,13.33,1,7,1,0,97,1
13657,4128,43,1,0,2,0,4,45851.25,25593.95,595.36,31.08,1,0,0,1,69,0
2372,1387,46,0,3,1,1,1,35136.15,24551.85,4706.38,848.71,3,3,2,0,36,1
1198,1149,-1,1,2,1,1,0,73769.58,25919.51,11763.18,1049.39,3,7,0,0,110,1
16306,1247,46,1,2,0,0,3,139109.31,102001.924,11801.03,198.736,3,6,0,1,91,1
15122,4265,47,0,0,1,3,4,43165.82,23144.78,1418.75,457.136,1,5,0,1,87,0
9092,2974,48,1,0,1,1,0,58267.65,21506.64,4344.8,32.67,0,5,0,0,93,0
12570,204,49,0,3,0,0,2,77819.83,37484.44,13122.0,29.32,2,7,2,0,63,0
6167,4196,39,1,2,0,0,4,58176.01,35749.59,5863.42,82.19,1,2,2,0,86,0
4094,4218,-1,0,0,0,3,3,120731.93,87963.58,5147.38,107.3,3,6,0,1,90,1
15766,4658,21,1,2,0,1,1,36476.63,11047.86,2973.01,609.788,1,3,0,0,86,1
480,3193,-1,1,2,1,0,0,44663.69,31313.63,2316.74,85.77,1,3,0,1,48,0
7126,1872,35,0,2,2,1,4,41079.96,31848.87,2581.1,457.71,3,6,0,0,8,1
15391,2957,18,0,0,1,1,0,75412.58,30077.936,1581.55,565.644,1,5,1,0,16,0
13611,455,25,1,2,1,1,4,54305.91,28324.44,6370.22,102.24,1,4,0,0,90,0
12878,1141,26,0,2,0,0,1,60037.8,25168.11,21030.6,276.36,2,5,0,1,117,0
12408,3805,21,1,1,1,1,1,27552.14,14867.85,1552.7,94.69,2,1,0,0,62,1
11031,4317,35,0,2,2,1,3,43266.32,22104.77,3552.88,152.79,1,5,2,0,100,0
6939,2819,34,0,2,1,1,3,76955.0,23468.76,902.36,14.51,1,4,0,0,61,0
17598,2289,35,0,2,0,0,0,41680.28,14832.424,2971.93,264.552,2,0,1,0,39,0
1331,3616,47,0,3,0,0,3,26761.94,10016.3,3734.92,40.69,2,2,1,0,29,0
3930,4858,25,0,2,0,1,3,60187.32,19600.26,3830.58,20.22,1,3,1,0,76,0
14273,4426,32,1,2,0,1,4,77228.81,26184.05,21822.98,301.56,1,7,2,1,26,0
3305,161,24,2,2,0,1,2,87999.87,33067.82,8793.54,124.45,1,2,1,0,16,0
4355,3124,-1,0,2,0,1,4,57764.32,19593.0,3431.3,230.75,1,5,0,0,59,0
18058,2170,27,1,0,0,3,1,113435.81,70883.336,7676.65,35.032,1,7,0,1,40,0
443,164,19,0,2,0,1,0,79946.16,34063.17,12612.48,2629.15,1,0,2,1,54,1
12593,4058,61,1,2,3,1,0,57055.9,44226.73,1836.16,3.63,2,7,0,1,110,1
7889,714,32,0,0,1,1,2,83890.93,45431.56,5812.26,105.05,0,6,0,0,41,0
17553,4071,24,1,2,2,1,2,98884.26,72912.328,19537.95,30.816,1,7,2,1,61,1
18149,1901,44,0,2,1,1,4,41988.33,16748.06,3727.52,7.296,1,4,0,1,1,1
17603,4120,34,0,2,1,1,0,59880.5,30207.984,2006.37,120.656,1,7,2,1,53,0
1420,3618,-1,1,2,1,0,0,105223.29,48133.57,5084.78,38.23,1,0,0,0,14,0
5205,4955,-1,1,2,0,1,3,146593.14,62403.66,885.36,34.29,1,3,0,0,25,0
16334,2026,39,1,3,0,1,2,72603.51,47243.26,10974.75,143.052,1,5,0,0,45,0
15411,375,28,1,0,1,1,2,36480.96,21924.648,1637.27,1051.72,1,2,1,0,12,0
9975,4493,25,1,3,0,1,2,82845.97,38902.41,15720.88,1281.11,2,1,0,0,66,0
1709,4513,34,0,3,2,0,3,46675.99,23483.04,1553.98,33.87,2,7,0,0,74,0
1063,1830,36,1,2,1,1,1,122297.49,51997.33,1625.38,1528.67,1,6,0,1,99,1
430,1007,-1,0,2,0,3,1,68622.14,23770.41,9486.9,10.98,2,7,1,1,14,0
17418,119,33,1,0,1,0,4,67772.28,38025.648,6099.25,226.028,0,5,1,0,25,0
8812,3492,28,0,0,1,1,0,80872.99,55470.55,7560.58,64.13,1,6,0,0,102,0
2328,1592,43,0,0,2,1,2,42168.51,32426.04,2408.18,230.37,3,5,0,0,119,0
227,4273,31,1,0,1,0,0,138133.68,85360.65,7451.46,160.24,1,2,0,0,101,0
17127,2055,18,0,3,0,1,3,115281.08,54416.608,21413.92,445.596,3,7,0,0,113,1
577,780,22,0,2,3,1,0,64312.57,40530.11,3169.24,22.98,1,0,0,0,119,1
4233,3637,32,1,0,0,0,0,78922.61,45843.11,59.06,75.78,0,5,0,0,78,0
12965,2623,42,0,1,2,0,0,65902.34,23207.67,6303.58,114.77,1,5,0,0,6,0
684,1624,-1,0,3,3,1,0,48539.04,28286.11,4675.0,200.81,1,0,0,0,96,0
6818,1094,39,1,3,2,0,0,84485.13,25462.12,20129.14,115.14,3,6,2,1,77,1
5220,1633,47,0,0,1,2,2,73919.34,52691.61,14149.84,241.82,3,3,2,0,7,1
9085,758,-1,0,0,1,1,1,89393.07,55196.67,8824.86,10.58,0,1,0,1,102,0
3785,3350,34,0,0,0,1,3,78943.77,56089.9,7646.04,36.83,3,5,0,0,88,0
16716,319,29,1,1,0,0,0,112325.25,46608.776,2682.51,66.884,1,7,2,1,15,0
5794,2022,44,1,0,3,1,2,72248.3,57694.26,4389.36,522.63,2,2,0,0,48,1
761,3327,38,1,0,0,1,2,54801.15,21627.78,2300.28,118.64,3,6,0,0,29,1
3588,3170,31,0,1,1,1,0,101224.69,55976.4,6057.86,21.25,2,0,0,0,69,0
12196,785,42,0,2,0,0,1,53352.4,30728.32,4502.1,43.22,1,7,0,1,95,0
796,4451,31,0,2,1,2,1,62194.33,41127.98,3492.74,160.17,1,4,1,0,76,0
8477,4281,31,1,2,1,1,0,54763.76,35858.3,297.76,290.37,2,2,2,1,110,0
9514,1284,60,0,2,1,1,2,88165.44,31854.62,10639.86,744.23,2,0,0,0,4,1
18018,4386,42,1,2,1,1,3,37812.69,19469.688,6527.43,382.48,3,0,0,0,82,1
10329,4000,25,1,2,0,1,2,51208.0,23609.61,6479.98,256.26,3,5,0,0,32,1
6973,4333,39,0,3,0,1,4,53320.92,32024.32,2080.92,33.64,2,1,0,0,12,0
12970,919,42,1,2,2,1,2,50000.34,16791.58,849.98,947.76,2,4,1,0,16,0
16749,819,32,0,0,1,0,3,34435.91,13579.824,568.6,120.952,0,1,1,0,41,0
1804,1113,36,1,2,1,1,2,123178.27,60416.41,9403.32,160.15,1,4,1,0,29,0
12296,3198,38,1,2,1,0,4,57456.3,17810.66,20256.98,414.23,0,5,1,1,31,0
9282,749,38,1,0,2,3,2,75094.48,39432.35,3997.84,30.85,3,0,1,0,47,1
6037,13,27,0,0,2,0,3,90267.28,45985.72,5834.48,1033.94,1,7,1,1,59,0
6431,2156,34,0,0,0,1,4,39735.42,13105.89,7454.46,230.67,2,1,0,0,71,0
433,1918,28,1,2,0,0,4,79232.84,27018.1,3684.9,94.13,2,6,1,0,15,0
528,4138,-1,0,2,0,1,3,73516.82,35850.37,7999.74,5.62,2,2,0,0,89,0
2758,2395,32,1,0,0,1,4,122729.48,90906.39,7988.64,167.71,0,3,0,0,72,1
5688,2227,38,1,2,0,1,3,46637.72,34158.76,2038.68,573.1,0,5,0,1,2,0
14544,4202,40,0,0,0,0,3,45755.8,19945.79,1745.22,951.87,2,0,0,1,23,1
15009,1378,48,0,0,1,2,0,88955.96,55594.04,3011.99,177.468,1,6,0,0,69,0
18038,1789,37,0,0,1,0,1,65203.27,39877.112,3467.28,2734.652,3,7,0,0,119,1
1654,2486,26,0,0,0,1,4,23041.28,7974.05,4090.22,650.41,1,1,1,0,3,0
1292,805,34,1,2,3,0,0,80936.77,29300.94,2106.7,41.35,3,4,0,0,27,1
2503,1554,35,1,0,0,0,3,65253.22,26883.64,695.78,51.31,0,2,2,0,2,0
15557,381,18,0,2,0,3,3,30082.1,16275.884,2557.35,11.728,2,6,0,0,58,0
591,446,42,0,3,2,1,3,58167.55,37206.81,2369.1,176.87,2,3,1,0,97,0
13118,914,18,0,2,1,1,1,101803.09,67969.68,7600.64,109.19,1,1,0,0,70,0
13978,3738,46,0,0,1,0,2,111620.93,76403.01,7063.36,141.61,1,7,0,1,77,0
15605,4805,47,1,2,1,1,1,81750.54,25062.648,2127.18,511.664,1,2,0,1,80,1
5137,3777,42,0,0,1,0,2,78146.43,44999.76,2825.06,1022.89,1,2,0,0,88,0
15439,2737,30,1,2,1,1,0,52361.93,39551.328,3477.16,12.464,2,7,0,1,78,0
2392,2658,47,0,2,2,1,4,20368.51,16040.39,1177.62,50.76,3,7,0,0,61,1
6613,3813,33,1,3,2,0,0,107817.18,51126.82,2680.1,207.69,1,1,1,1,24,0
2221,2062,37,1,1,0,0,2,73635.05,52517.52,6734.5,1244.55,1,1,0,1,41,0
11602,3899,39,0,2,1,1,4,122090.84,73510.13,9497.02,41.92,1,5,1,0,110,0
15241,2883,43,0,1,2,0,3,72020.18,46526.408,11415.85,44.552,2,7,0,1,93,0
11430,4921,28,0,0,0,0,2,123034.58,53862.68,17707.78,189.99,1,4,0,0,58,1
15785,4467,50,0,2,1,1,1,57531.12,29478.512,4015.21,265.744,1,0,0,0,36,0
1278,3280,42,0,2,3,1,4,70527.1,33390.21,10479.3,74.52,1,2,0,0,31,0
8126,1247,46,1,2,0,0,3,139109.31,102411.57,12037.06,236.11,0,6,0,1,91,0
13974,2758,27,1,1,0,1,1,126566.3,79858.63,22975.36,69.45,3,7,0,1,110,1
16594,1035,26,0,2,1,0,2,91774.65,29243.696,3574.02,221.068,2,6,0,0,72,0
17538,1573,47,0,2,1,0,2,60342.62,36530.064,7892.11,1392.296,1,4,0,0,109,0
7416,2859,-1,1,2,1,3,3,100841.83,70675.25,9594.86,9.52,3,5,0,0,59,0
16469,1555,37,0,0,1,1,0,57730.23,29624.904,4141.66,575.744,1,7,0,1,48,0
18183,1396,26,0,0,1,0,0,79171.96,49441.548,2069.49,65.464,3,4,0,0,57,1
8137,1703,46,1,1,2,0,3,67820.04,24369.75,6229.08,145.76,1,7,2,1,76,0
5697,2623,42,0,1,2,0,0,65902.34,23207.67,6303.58,159.84,1,2,0,0,6,0
11204,3455,42,1,2,0,0,0,39597.27,30273.87,497.4,3130.48,1,2,0,0,101,1
6635,1024,31,1,2,2,1,0,96518.15,44144.42,1109.24,49.69,1,5,0,1,40,0
14762,4386,42,1,2,1,1,3,37812.69,19469.688,6527.43,573.952,2,3,1,0,82,1
17948,2120,28,0,0,0,0,2,155816.14,79002.42,13689.96,167.98,3,7,1,0,5,1
16175,295,35,1,1,0,1,2,63994.37,22726.32,3047.42,168.22,3,6,1,1,69,1
15142,3249,27,1,2,2,0,4,45829.93,26156.944,6897.85,81.608,2,1,0,0,84,0
6577,450,32,0,0,1,3,0,41903.7,25233.54,11020.16,249.64,3,0,0,0,43,1
2847,2281,54,1,3,3,0,0,50100.91,28834.05,4773.62,414.82,3,5,0,0,113,0
12036,2010,39,1,1,3,1,4,49267.91,25747.37,2147.94,128.93,1,4,1,1,25,1
7803,523,33,1,2,0,3,3,50480.82,17818.31,23.52,476.6,2,4,0,1,98,0
5081,3808,52,1,1,1,1,0,31522.81,20575.93,255.34,44.66,1,7,1,0,102,0
15010,3187,52,0,2,2,1,1,128281.57,82492.832,2754.41,83.524,3,2,0,0,29,1
18249,3365,34,0,0,2,0,0,49141.9,22245.54,1358.39,645.896,2,3,1,0,70,0
16449,4846,36,1,2,0,1,4,81632.11,28188.612,2398.63,80.18,1,4,1,0,58,0
16436,686,44,1,0,1,1,3,122705.96,53241.3,22930.52,9.828,1,0,1,1,27,0
23,2054,44,1,2,0,1,1,89355.14,27990.79,9095.8,432.57,1,6,0,1,55,0
8265,1261,28,0,0,1,1,0,40167.52,19600.11,652.9,34.26,1,5,0,1,89,0
8138,4057,27,1,0,1,1,4,133561.04,104574.35,3332.52,117.91,2,5,0,0,81,0
4635,2718,45,0,0,0,1,4,115563.24,40646.46,8314.9,53.84,2,0,0,1,28,0
12004,4062,33,1,0,0,3,4,38089.79,11670.35,2409.48,1098.57,3,1,2,0,116,1
14673,409,35,0,3,0,0,3,48890.28,32253.776,7222.07,41.888,2,1,0,0,100,0
15482,1787,43,1,2,1,1,1,83241.81,47856.056,3821.37,164.736,0,2,0,0,8,0
3540,3989,28,1,2,1,1,3,73539.45,23824.09,1890.98,1872.05,1,3,2,0,55,0
13763,4910,30,1,3,1,0,4,85359.26,44340.69,2353.42,191.38,1,6,0,0,22,0
8576,2331,28,0,0,1,0,3,62127.65,28028.17,5974.24,535.64,1,3,0,0,69,1
12496,2907,29,1,2,1,0,0,69520.55,25461.89,3140.44,113.71,0,4,0,0,54,0
2383,4882,41,0,3,1,0,0,39728.73,24247.69,4130.1,172.16,3,0,0,0,66,1
17514,2353,35,1,2,1,1,1,41344.98,15299.108,1925.22,361.036,1,5,0,1,60,0
5977,4308,61,0,2,0,1,0,41858.98,14415.07,7873.52,11.21,3,2,1,0,75,1
1160,249,-1,1,1,3,0,1,31473.39,12543.73,5857.04,137.92,2,4,0,0,48,0
7623,1346,32,2,2,0,1,3,54720.2,23296.83,1589.08,734.78,1,3,0,1,85,0
5962,393,39,0,2,1,1,4,88494.19,59830.02,265.02,133.91,1,3,1,0,47,0
5955,4821,18,1,3,1,0,1,49200.49,22390.31,8539.4,23.7,0,0,0,1,4,0
17918,2432,57,1,1,2,0,1,123587.73,98262.62,1675.65,91.664,1,5,0,1,116,0
775,1961,36,1,3,2,0,2,87757.63,56061.15,17638.74,181.79,2,4,1,0,75,1
13530,2449,25,1,2,0,1,1,69731.88,34389.94,5720.32,249.1,1,3,0,1,82,0
11239,4691,39,1,2,2,0,3,93081.98,34371.81,7230.68,210.62,1,5,0,1,65,0
5554,722,24,0,2,0,0,0,110582.42,83300.56,2786.14,497.93,2,4,0,0,47,1
8651,461,43,2,2,1,1,0,102730.82,67076.69,5667.0,227.55,1,5,1,0,68,0
2768,385,33,1,0,0,0,2,42120.47,27730.53,12307.62,18.45,0,4,2,1,95,0
16235,437,45,1,2,0,1,1,38931.54,14379.152,536.83,239.98,1,3,1,1,71,0
13468,524,54,0,2,1,1,2,72739.34,35162.02,17189.84,50.36,1,7,0,0,68,1
8426,4568,33,1,2,0,1,3,86628.63,32809.43,3391.88,115.46,2,2,0,0,94,1
1573,2803,40,0,0,0,0,0,128326.65,45371.46,21182.62,293.03,0,2,0,0,54,0
6695,4189,42,1,1,1,1,0,158348.19,54305.61,625.22,402.73,1,2,1,0,63,0
15393,3082,35,1,0,0,1,0,62121.35,42817.612,9658.72,169.852,2,2,0,0,32,0
17026,3174,37,1,2,0,0,3,32306.54,15057.908,5401.0,180.34,2,2,2,0,21,0
14169,301,-1,0,2,0,0,3,42177.12,16754.12,4982.64,520.81,1,2,0,0,12,1
16085,1207,39,0,2,3,1,0,37972.76,23094.244,2641.5,148.86,1,3,1,0,54,0
10733,1191,40,1,0,0,0,2,45287.83,18026.06,6250.02,231.23,0,7,0,1,114,0
5376,1785,45,0,2,0,0,3,62428.15,43751.84,1668.96,59.94,3,1,0,0,10,1
16724,3968,29,0,2,0,1,3,46021.38,27566.848,4485.83,786.384,2,4,1,1,42,0
14692,2615,23,2,0,3,3,3,17997.69,10370.96,2249.83,550.76,1,7,0,1,6,1
1329,397,45,1,3,1,3,2,72989.61,54277.92,6989.52,580.39,3,4,0,1,48,1
17365,1897,25,0,0,1,0,3,77186.1,52405.776,6704.59,30.268,3,0,0,1,10,1
3916,2269,27,1,2,1,1,3,72903.87,39793.83,5142.72,421.78,1,2,1,0,21,1
3772,4447,-1,0,0,2,1,4,85149.79,60858.14,2294.14,443.47,2,5,0,0,41,0
5484,4438,-1,0,2,0,0,3,47803.91,29451.45,2660.2,52.1,1,0,2,0,57,0
6081,4016,41,1,2,3,0,3,36902.8,16476.88,1951.78,81.98,1,7,0,0,107,0
15039,2689,42,1,2,1,1,2,43053.67,30311.864,7533.36,32.916,1,1,0,0,81,0
16230,256,29,0,0,0,2,3,27504.36,8710.868,1525.49,173.404,2,3,0,0,80,0
1050,4636,-1,1,2,0,1,2,149658.37,81487.38,30516.64,150.45,1,1,0,1,44,0
3350,630,34,1,2,0,0,2,33147.62,17387.2,3397.3,182.86,2,2,1,0,118,0
12581,2051,26,1,1,1,1,4,116587.61,61086.09,23495.16,94.96,1,4,0,1,112,0
1886,3936,49,1,0,2,0,4,114892.99,58945.54,1361.92,123.89,1,3,0,0,75,1
623,4292,53,0,2,0,0,0,56405.44,17952.1,2209.88,770.65,3,1,0,0,82,1
11203,1362,33,1,2,1,1,3,52656.11,27166.58,996.62,499.29,0,2,0,1,39,0
10280,199,-1,0,3,1,1,2,120275.37,40274.42,3774.48,142.67,0,2,1,0,73,0
1339,922,18,0,0,0,1,3,72500.21,55752.72,5902.3,42.75,1,0,0,0,89,0
18178,1739,29,1,0,1,0,1,84131.38,50484.6,3107.57,59.028,1,5,1,1,82,0
5837,2669,18,1,3,0,2,2,64012.25,46195.59,836.78,331.37,1,7,1,0,85,0
7822,4656,28,1,2,0,3,4,32005.95,25015.92,3086.1,47.43,1,4,2,1,62,0
1076,4916,-1,0,2,0,1,0,45767.99,32310.55,6025.1,10.56,3,1,1,0,72,1
3080,1986,-1,0,2,2,0,4,34455.29,23854.29,2542.06,381.7,3,1,2,1,27,1
15978,3686,40,0,2,2,1,4,34049.54,13523.64,4974.35,218.884,3,7,0,1,52,1
6750,3415,33,1,2,1,0,2,86665.63,55738.75,1713.86,145.64,1,4,0,1,17,0
3794,1947,34,0,3,2,0,2,87799.67,43890.84,1652.66,77.89,3,7,0,0,39,1
1501,3373,-1,0,2,0,1,0,42912.34,27697.02,3729.54,392.33,1,1,0,0,95,0
4995,1473,18,1,2,1,0,2,63222.73,41670.83,2326.5,29.09,3,5,0,1,41,1
17661,1658,39,1,1,3,0,0,70648.8,30021.592,5120.74,101.664,0,6,0,0,103,1
9595,2093,34,0,0,1,1,2,77785.38,49097.78,4659.0,127.64,1,2,1,0,64,0
2386,2651,26,0,2,2,0,1,41791.14,23731.67,2486.44,18.71,1,5,0,0,32,0
8440,1555,37,0,0,1,1,0,57730.23,29743.88,4224.5,725.7,1,6,1,1,48,0
12767,2199,34,1,2,1,0,0,85256.58,57359.54,2629.74,2563.56,3,2,0,0,2,1
9260,1299,44,1,2,3,1,0,117299.15,49611.37,21005.66,366.87,1,3,2,0,111,0
6247,2047,36,0,0,2,1,0,70023.24,33203.2,5525.3,1982.79,1,5,0,0,60,0
15907,3314,20,0,2,1,1,3,29034.22,10588.896,1397.03,24.036,0,4,0,1,15,1
13043,2503,36,1,3,0,0,2,38386.44,23357.16,593.46,241.49,1,3,0,1,63,1
7770,2905,36,1,2,2,1,0,37435.99,27716.21,9.62,58.97,1,4,0,0,108,0
5709,1185,49,0,2,2,1,3,57978.85,28407.36,8324.78,164.99,3,1,0,0,52,1
2532,989,38,0,3,0,1,0,49546.51,28615.62,620.36,925.6,1,0,1,0,54,0
516,3844,26,0,0,1,0,3,39054.75,16016.52,10604.8,93.99,2,4,1,0,1,0
672,3405,47,0,2,2,1,1,42228.73,31157.26,2120.56,609.22,3,5,0,0,106,0
1100,4616,34,0,0,0,1,4,45535.53,15621.48,1076.28,100.52,2,7,0,0,92,0
11127,2174,34,1,2,0,1,2,77105.25,57472.42,14261.58,373.97,0,5,0,0,5,0
11806,46,24,0,1,1,3,1,38868.3,19356.77,7740.4,97.72,1,2,1,0,1,1
10979,475,45,0,2,1,1,4,142154.09,111976.4,6314.68,129.87,1,5,1,0,41,0
10129,1887,38,1,3,1,1,0,94498.76,52696.06,12869.68,68.11,1,7,2,0,12,0
11189,2503,36,1,3,0,0,2,38386.44,23357.16,593.46,19.04,3,5,1,1,63,1
10884,3071,37,1,0,1,1,1,83320.33,38052.76,9031.32,27.09,3,6,0,0,102,1
4722,2643,21,1,1,1,1,2,42682.73,24604.01,6794.12,528.08,1,2,1,0,29,1
6890,1826,20,1,2,1,0,1,125382.89,99813.41,6580.0,55.78,1,5,1,0,103,0
13726,2332,46,1,2,0,0,0,24399.0,13005.02,4237.34,143.64,1,3,1,1,114,0
6112,1236,38,0,0,1,0,3,154404.4,54818.64,7716.12,37.78,2,7,1,1,56,0
4238,1976,57,0,2,0,0,2,113828.27,75159.27,19520.98,159.24,3,5,0,0,104,0
6435,762,44,0,2,2,0,1,44951.53,14897.93,3632.96,8.03,1,0,0,1,17,1
15929,2417,34,0,2,2,0,0,30591.31,19762.004,366.18,133.948,3,7,1,0,116,1
13037,3,21,0,0,0,1,4,96024.97,61683.67,18753.32,93.6,3,3,1,0,74,1
7134,4659,-1,0,1,0,1,0,123972.07,71051.69,35215.64,68.13,1,5,0,0,42,0
15558,1626,52,1,0,0,1,0,104008.47,59051.684,11573.63,590.076,1,5,2,1,114,0
10615,4948,34,1,3,1,1,2,85488.06,56532.58,5820.56,231.33,3,1,0,0,5,1
8852,62,30,2,2,2,1,3,66859.09,51123.94,2172.18,15.58,3,5,0,0,94,0
12157,1006,23,0,3,2,0,3,126315.84,55688.45,23471.38,1151.23,1,6,2,0,90,1
1472,1562,41,0,0,1,1,3,71609.29,52353.69,12759.86,281.6,3,4,2,0,81,1
11677,4438,24,0,2,0,0,3,47803.91,29451.45,2660.2,46.77,1,4,1,0,57,0
9586,126,31,0,3,0,1,0,115029.64,84064.07,6193.32,181.98,1,0,0,0,14,0
15857,1093,18,1,1,0,1,0,54525.76,33619.56,1150.84,150.384,2,6,1,1,75,1
11816,4815,24,0,2,1,0,4,40607.91,21417.66,1698.74,591.28,1,7,0,0,118,1
7874,3281,33,1,2,0,0,3,123292.48,89712.4,7215.38,217.92,1,0,1,1,15,0
12477,3639,33,0,0,1,0,1,79630.38,32123.34,1965.18,423.15,1,3,0,1,1,0
849,4915,44,1,0,1,1,1,162197.09,65998.23,31345.62,241.49,1,4,0,0,87,0
16419,1907,18,0,2,0,1,0,38816.8,23488.28,3719.48,11.288,1,7,2,1,70,1
15815,2840,25,1,3,3,1,4,75788.53,51500.272,11127.01,121.34,1,2,0,1,9,0
10133,2484,-1,1,2,0,0,2,33098.95,16785.9,3440.28,312.23,1,6,0,0,15,0
8331,2621,55,0,0,0,0,1,76648.52,60321.08,4022.22,11.87,1,5,1,1,78,0
11995,2621,55,0,0,0,0,1,76648.52,60321.08,4022.22,8.63,2,2,0,1,78,0
1038,4542,36,0,0,0,2,1,53260.32,21655.72,9992.26,37.31,1,6,1,1,52,1
2210,1235,-1,0,3,1,3,3,134293.53,58349.69,3806.4,1697.28,2,0,0,0,102,0
14510,1750,-1,0,2,0,0,1,54820.34,24726.8,5096.62,214.06,1,2,0,0,79,0
3526,2308,27,0,2,1,0,4,56061.16,26407.23,6992.52,10.13,0,2,1,0,48,1
13966,1235,37,0,3,1,3,3,134293.53,58349.69,3806.4,73.29,2,2,0,0,102,0
3202,2323,25,1,0,2,1,4,75139.57,49989.51,1051.0,211.86,1,0,0,0,75,0
11581,1859,43,1,0,1,0,4,35519.95,19109.67,1494.56,204.1,1,6,0,1,60,0
982,92,33,2,2,0,0,2,48267.91,27476.09,1792.58,267.56,2,5,1,1,15,0
17347,3382,27,1,2,1,1,1,84376.05,55013.82,273.06,178.916,0,4,2,0,5,0
13831,4637,63,1,2,1,1,0,35110.81,19759.75,3531.5,1135.85,2,0,0,0,24,1
1284,1521,36,0,0,1,1,1,31085.96,24442.08,2940.1,326.88,0,1,0,0,10,0
14901,4454,31,1,0,1,1,2,149233.06,97087.86,26299.65,228.724,3,6,0,1,76,1
3424,1490,39,0,0,0,2,1,53845.57,27719.45,12698.98,26.03,2,5,1,0,72,0
414,944,25,0,3,1,1,4,34102.03,23104.79,2125.96,468.68,2,1,2,0,108,0
3593,357,30,1,0,1,0,3,109129.84,69053.34,5437.08,15.01,1,3,0,1,33,0
11230,4767,28,0,0,0,0,3,38607.43,29421.37,2023.24,6.9,1,0,0,0,42,0
16904,4938,37,1,2,1,0,4,171512.74,130240.228,1129.2,496.496,1,3,1,0,65,1
14173,1250,32,1,3,1,1,1,88412.97,54910.25,1469.1,556.45,1,6,0,0,95,0
9563,67,35,0,0,0,2,2,56423.62,24912.42,9266.26,5.4,1,1,1,0,84,0
11285,4008,32,0,0,1,1,2,98162.89,32180.36,5340.08,77.95,3,1,0,0,57,1
3271,2238,43,1,2,2,2,1,79895.96,47837.46,6102.16,81.55,3,1,1,0,90,1
4717,4121,53,0,3,0,0,0,28412.11,16222.7,6365.5,13.29,1,1,0,0,87,0
2094,3377,32,0,2,2,0,1,42865.57,20284.01,8673.54,35.97,1,2,1,1,43,1
