TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,Terrorism,UserTenure,txn_month,txn_day,email_domain,Income_y,Expenditure_y,GiftsTransaction_y,IsFraud
5992,3656,40,0,3,1,2,0,6,2,5,0,-20.917574,142.702789,0,34,5,22,5,94175.9,62421.37,19045.74,1
1255,4339,27,1,2,1,1,4,7,0,7,1,-31.840233,145.612793,0,100,12,14,4,65812.38,30602.7,9251.62,0
7628,895,34,1,3,0,3,2,7,3,1,0,-31.840233,145.612793,1,57,11,27,5,72817.53,22648.41,4911.32,0
11604,2547,-1,0,3,0,3,0,6,2,2,0,-31.840233,145.612793,1,105,4,6,0,69847.69,44175.96,5388.3,1
9270,4244,41,0,2,3,2,2,5,0,7,1,-37.0201,144.9646,0,81,5,3,2,54991.51,28143.28,312.98,0
4801,4091,-1,0,3,1,3,3,2,0,7,0,-37.0201,144.9646,0,6,10,10,5,82432.87,28011.28,2335.32,0
2724,2046,-1,0,3,1,1,0,0,2,5,1,-31.840233,145.612793,0,50,1,19,4,49656.17,24097.86,4097.02,1
9445,1077,-1,0,3,0,0,4,4,3,1,1,-31.840233,145.612793,1,3,9,20,4,53713.03,21018.15,5822.14,1
13327,3497,-1,0,3,3,3,1,1,1,5,1,-37.0201,144.9646,0,113,5,31,4,28398.64,11950.88,549.94,0
3131,2845,43,1,1,2,3,1,1,3,6,0,-20.917574,142.702789,0,19,7,28,2,64023.61,39554.8,10496.06,0
17114,415,18,0,1,3,3,0,0,3,3,0,-31.840233,145.612793,0,102,11,16,0,52004.75,23936.388,1375.62,0
1926,2713,-1,0,3,0,3,0,6,0,0,0,-20.917574,142.702789,1,19,5,4,5,85001.7,38542.94,7418.58,0
14675,638,33,0,1,1,3,3,2,3,3,1,-31.840233,145.612793,0,6,11,15,0,22892.43,14817.012,239.41,0
16650,3657,21,0,3,2,2,4,5,0,4,0,-31.840233,145.612793,1,93,11,14,5,75326.97,36963.712,28203.82,0
3037,638,33,0,1,1,3,3,3,0,2,0,-31.840233,145.612793,0,6,12,10,0,22892.43,14876.52,244.2,0
7336,4690,50,1,3,2,3,0,3,3,3,0,-37.0201,144.9646,1,111,12,25,2,22624.83,9074.02,3485.04,0
9188,3176,-1,0,1,1,3,2,1,3,4,0,-25.042261,117.793221,1,36,11,11,2,126365.89,86882.4,11073.5,0
14492,3120,31,1,3,1,3,0,3,2,3,0,-37.0201,144.9646,1,18,8,21,4,78564.55,24115.93,10446.14,1
12186,3037,47,1,1,0,3,4,3,3,2,1,-37.0201,144.9646,1,98,9,16,2,71163.21,22024.05,698.22,0
10002,1771,30,0,3,0,3,1,5,3,7,1,-31.840233,145.612793,1,110,6,19,3,50266.76,32382.56,7187.32,1
4021,4556,18,2,1,0,3,0,2,2,7,1,-30.000233,136.209152,0,57,10,28,2,65880.62,23675.51,4564.64,1
10871,625,29,0,2,0,2,0,3,3,1,1,-37.0201,144.9646,1,42,8,30,3,42725.6,13898.0,5960.9,0
14455,541,41,0,0,1,3,1,3,2,4,0,-20.917574,142.702789,1,50,9,27,5,142410.8,98661.76,5757.04,1
16261,1837,35,1,1,0,3,4,0,3,5,0,-37.0201,144.9646,1,60,3,21,4,135681.67,42708.568,11786.05,0
14530,3818,50,0,3,2,3,0,4,3,5,0,-31.840233,145.612793,0,90,9,5,5,52861.26,36848.91,4482.28,0
17908,1799,40,0,1,1,0,0,2,0,1,1,-20.917574,142.702789,1,99,10,30,0,54326.22,19286.932,2054.9,0
7603,38,30,1,1,0,3,4,2,0,6,1,-37.0201,144.9646,1,45,11,14,4,47201.66,28568.71,4647.24,0
5674,4372,48,0,1,0,2,0,0,2,5,0,-35.473469,149.012375,1,94,10,20,0,51253.97,25582.23,6044.64,1
3746,2043,35,0,3,0,3,3,7,3,5,0,-20.917574,142.702789,0,9,12,25,0,59624.27,37750.34,4489.76,0
17852,3095,36,0,3,0,2,2,1,2,2,0,-35.473469,149.012375,0,17,7,26,0,110477.64,34069.196,4608.63,1
5369,250,29,1,1,1,2,2,1,2,5,1,-20.917574,142.702789,1,65,7,25,4,78912.87,61658.55,7189.78,1
5922,2571,28,0,2,0,3,0,0,3,6,1,-37.0201,144.9646,1,32,12,17,2,60279.13,29749.84,2658.74,0
13590,759,40,0,3,3,0,0,0,3,7,1,-31.840233,145.612793,1,47,10,21,2,81023.4,33770.66,5222.86,0
16120,997,37,0,1,1,3,2,3,2,6,0,-37.0201,144.9646,0,86,3,15,4,34468.59,22334.464,6969.65,1
8466,4657,40,2,3,0,2,4,1,0,6,0,-31.840233,145.612793,0,100,8,19,4,167640.42,93350.83,7920.82,0
14583,2988,31,0,3,1,3,3,2,3,3,0,-20.917574,142.702789,0,20,4,2,5,92387.1,41342.39,7294.88,0
13836,2179,41,1,2,0,3,4,5,3,7,0,-25.042261,117.793221,1,7,8,20,0,107908.66,85578.77,21900.72,0
8066,1275,31,1,3,1,3,3,3,0,0,0,-25.042261,117.793221,1,4,9,26,2,70142.41,51897.62,6923.28,0
3157,52,-1,1,3,0,2,2,1,2,6,1,-37.0201,144.9646,1,89,12,30,5,120349.53,51439.73,18907.72,1
6884,1325,42,0,0,2,2,1,6,2,0,1,-31.840233,145.612793,0,32,8,11,2,91893.74,62500.38,8875.36,1
6018,2507,37,0,1,1,0,2,2,3,5,0,-37.0201,144.9646,1,1,6,17,4,52907.05,27076.92,8064.24,0
4096,3751,37,1,1,0,2,3,5,0,1,1,-20.917574,142.702789,0,22,12,27,4,83756.5,28941.78,7044.42,1
7342,640,54,0,1,1,2,0,1,1,2,0,-31.840233,145.612793,1,11,1,29,0,143288.17,88129.32,7602.18,1
9159,3703,35,0,1,3,3,1,4,0,5,0,-30.000233,136.209152,1,25,12,24,0,64157.8,44413.07,629.6,0
15578,4598,31,1,3,1,3,0,1,3,3,0,-37.0201,144.9646,1,78,7,11,3,67766.34,22548.604,2910.8,0
8341,80,49,0,3,1,2,1,1,2,1,0,-30.000233,136.209152,1,51,9,7,3,41909.17,32726.96,14305.82,1
17344,3397,36,0,1,1,3,2,4,0,5,1,-31.840233,145.612793,1,88,10,14,2,45303.17,32947.124,1867.44,1
13707,1550,33,0,3,1,3,1,6,3,6,0,-20.917574,142.702789,0,58,10,16,2,41599.35,21216.66,2709.92,1
15076,940,45,1,3,1,1,2,4,3,7,0,-37.0201,144.9646,1,46,8,6,5,36811.07,29159.104,3319.6,0
6739,2323,25,0,1,2,3,4,2,3,5,0,-20.917574,142.702789,1,75,4,20,2,75139.57,49989.51,1051.0,0
16585,2834,28,0,3,3,3,0,3,0,2,0,-37.0201,144.9646,1,101,11,19,2,127308.03,38532.26,5374.89,0
3503,2213,23,1,1,0,3,2,6,2,6,1,-20.917574,142.702789,1,67,11,5,4,122842.19,56399.6,11279.48,1
15040,1324,50,1,3,0,2,2,0,3,4,1,-30.000233,136.209152,1,106,11,7,2,82256.14,63932.86,16281.6,0
12539,3486,24,1,3,0,2,4,0,3,7,1,-37.0201,144.9646,1,6,3,31,5,132430.5,104427.32,17966.34,1
14634,2511,20,1,0,0,3,1,5,3,2,0,-20.917574,142.702789,1,22,9,8,5,106121.79,58067.556,5348.16,0
9361,2942,43,1,2,0,2,3,0,3,2,1,-20.917574,142.702789,1,32,7,18,4,37680.28,26150.08,231.18,0
7931,3589,45,1,1,1,2,4,7,0,6,0,-37.0201,144.9646,0,105,12,2,5,46713.95,15562.28,1588.62,1
2314,2981,26,0,1,1,3,2,7,3,6,1,-20.917574,142.702789,1,44,12,11,4,60259.28,35288.96,1628.6,0
18025,1785,45,1,3,0,2,3,7,1,0,1,-37.0201,144.9646,1,10,5,22,2,62428.15,43576.832,1636.24,0
17794,1543,30,0,3,0,2,1,1,2,3,0,-20.917574,142.702789,0,9,12,30,5,36463.04,17583.216,3452.01,0
8821,2039,29,1,1,0,2,2,1,3,5,0,-37.0201,144.9646,0,31,11,3,5,54868.48,32833.71,2657.76,0
2018,475,45,1,3,1,3,4,7,3,4,0,-25.042261,117.793221,1,41,6,10,3,142154.09,111976.4,6314.68,0
7412,4133,27,1,1,1,3,2,3,0,6,0,-37.0201,144.9646,1,95,11,10,2,94386.7,56485.05,158.2,0
17325,3801,43,1,1,1,2,1,3,1,2,0,-31.840233,145.612793,0,88,3,17,4,91733.22,68150.972,23669.51,0
9025,3354,26,1,3,1,0,1,0,0,3,0,-37.0201,144.9646,1,77,11,7,4,129944.82,99567.19,1609.48,0
8952,4621,36,1,3,1,2,3,4,0,0,0,-35.473469,149.012375,0,110,11,24,2,78277.17,23843.38,792.96,0
13375,2567,46,1,3,0,0,0,4,3,0,0,-31.840233,145.612793,1,101,2,12,2,139466.38,48731.6,13016.56,0
12927,484,39,2,1,1,3,3,6,3,3,2,-31.840233,145.612793,0,36,10,30,5,47198.77,14382.46,4754.24,0
16620,1459,26,0,1,1,2,4,6,3,6,0,-31.840233,145.612793,0,107,5,10,2,64063.24,50933.676,11096.34,1
12801,1036,31,1,1,2,3,3,3,3,7,0,-20.917574,142.702789,0,44,6,22,4,73800.51,33594.27,14573.56,1
9826,1247,46,0,3,0,2,3,0,1,2,2,-37.0201,144.9646,0,91,7,28,1,139109.31,102411.57,12037.06,0
5226,2062,37,0,0,0,2,2,3,2,7,0,-37.0201,144.9646,0,41,1,8,3,73635.05,52517.52,6734.5,1
16072,2355,49,0,1,0,3,4,7,2,7,1,-37.0201,144.9646,1,11,5,23,4,53366.9,27389.852,9590.65,1
4540,4110,18,0,1,1,2,2,5,3,6,1,-30.000233,136.209152,1,26,8,2,4,94592.52,65405.75,1135.98,0
7078,3716,61,0,3,1,3,4,5,3,6,1,-37.0201,144.9646,1,86,11,29,5,42772.78,18596.24,719.36,0
13352,3924,35,0,3,0,1,1,2,3,1,0,-25.042261,117.793221,0,3,12,11,2,75993.56,41694.58,12897.3,0
8156,1284,60,1,3,1,3,2,3,0,0,1,-37.0201,144.9646,1,4,12,4,2,88165.44,31854.62,10639.86,0
6011,4812,20,0,3,0,2,1,7,2,3,0,-25.042261,117.793221,1,1,10,5,3,42934.25,25243.54,2838.88,0
11644,731,-1,1,1,0,3,2,7,2,6,0,-20.917574,142.702789,1,83,12,30,4,114208.98,89179.83,8291.54,1
7625,93,20,0,0,2,3,2,2,3,4,0,-31.840233,145.612793,1,14,5,31,2,34325.41,14110.11,6065.7,0
4126,375,28,0,1,1,3,2,4,3,7,1,-25.042261,117.793221,1,12,12,2,2,36480.96,22012.7,1670.02,0
3639,400,-1,1,2,1,3,2,0,3,5,0,-41.640079,146.315918,1,101,12,26,2,36902.58,15088.22,2092.24,0
11696,1204,27,0,3,0,3,4,4,3,0,2,-31.840233,145.612793,0,17,5,29,2,23282.85,16659.71,560.62,0
8974,1620,40,0,3,1,3,2,5,3,2,0,-31.840233,145.612793,0,81,11,6,2,25500.39,17203.63,1728.34,0
9001,4480,-1,1,3,1,3,1,1,0,5,1,-30.000233,136.209152,1,63,10,15,2,40707.9,29861.26,227.3,1
8250,741,47,2,1,1,2,4,3,2,4,0,-20.917574,142.702789,1,25,12,21,2,76693.46,43666.43,8103.3,1
4080,794,46,0,1,1,1,0,0,0,6,1,-25.042261,117.793221,1,77,4,21,5,81492.0,39540.61,7390.16,0
8618,781,40,0,3,0,3,4,1,3,0,0,-20.917574,142.702789,1,117,12,18,2,126505.47,77772.54,30186.32,0
3448,3334,28,2,1,1,2,0,0,0,6,0,-37.0201,144.9646,1,95,2,17,5,65713.6,50031.3,555.48,1
12799,1799,40,0,1,1,0,0,6,2,4,0,-20.917574,142.702789,1,99,12,5,0,54326.22,19364.39,2096.0,1
4962,1350,-1,0,1,0,3,3,0,3,1,1,-37.0201,144.9646,1,85,10,9,2,128795.4,67049.0,19032.36,0
11237,1602,-1,0,1,0,3,2,7,3,0,2,-20.917574,142.702789,1,53,12,19,2,35659.6,17911.37,4009.34,0
43,1393,-1,1,3,1,3,4,5,3,4,0,-20.917574,142.702789,1,108,10,30,2,84859.6,55513.83,2465.82,0
17,3752,46,1,3,1,2,4,0,2,2,0,-37.0201,144.9646,1,94,8,1,4,43675.01,18519.27,7671.46,1
797,3693,29,0,3,2,2,3,4,0,2,1,-37.0201,144.9646,0,22,8,19,5,52380.1,30007.45,2287.18,0
5467,2312,-1,2,1,2,3,0,6,3,3,1,-20.917574,142.702789,1,78,2,14,3,35378.12,15567.61,1874.3,0
1883,2476,23,0,3,1,3,4,7,3,0,1,-20.917574,142.702789,1,109,11,9,4,142187.38,56017.86,13446.64,0
13646,2478,33,0,3,1,2,4,6,3,5,1,-20.917574,142.702789,1,97,5,13,2,74235.66,33304.59,7075.22,1
13657,4128,43,0,1,2,2,4,5,3,2,0,-37.0201,144.9646,0,69,8,2,2,45851.25,25593.95,595.36,0
2372,1387,46,1,2,1,3,1,0,2,1,2,-31.840233,145.612793,1,36,7,24,2,35136.15,24551.85,4706.38,1
1198,1149,-1,0,3,1,3,0,2,2,5,0,-20.917574,142.702789,1,110,9,8,2,73769.58,25919.51,11763.18,1
16306,1247,46,0,3,0,2,3,3,2,7,0,-37.0201,144.9646,0,91,1,2,1,139109.31,102001.924,11801.03,1
15122,4265,47,1,1,1,1,4,1,3,3,0,-31.840233,145.612793,0,87,9,21,2,43165.82,23144.78,1418.75,0
9092,2974,48,0,1,1,3,0,3,1,3,0,-37.0201,144.9646,1,93,10,16,4,58267.65,21506.64,4344.8,0
12570,204,-1,1,2,0,2,2,0,0,5,2,-20.917574,142.702789,1,63,5,5,0,77819.83,37484.44,13122.0,0
6167,4196,39,0,3,0,2,4,4,3,0,2,-31.840233,145.612793,1,86,2,11,2,58176.01,35749.59,5863.42,0
4094,4218,-1,1,1,0,1,3,6,2,7,0,-25.042261,117.793221,0,90,12,17,2,120731.93,87963.58,5147.38,1
15766,4658,21,0,3,0,3,1,2,3,1,0,-30.000233,136.209152,1,86,10,24,4,36476.63,11047.86,2973.01,1
480,3193,-1,0,3,1,2,0,7,3,1,0,-37.0201,144.9646,0,48,9,21,5,44663.69,31313.63,2316.74,0
7126,1872,35,1,3,2,3,4,0,2,7,0,-19.491411,132.550964,1,8,6,18,1,41079.96,31848.87,2581.1,1
15391,2957,18,1,1,1,3,0,7,3,3,1,-31.840233,145.612793,1,16,9,18,2,75412.58,30077.936,1581.55,0
13611,455,25,0,3,1,3,4,3,3,4,0,-31.840233,145.612793,1,90,3,24,2,54305.91,28324.44,6370.22,0
12878,1141,26,1,3,0,2,1,7,0,3,0,-31.840233,145.612793,0,117,12,3,4,60037.8,25168.11,21030.6,0
12408,3805,21,0,0,1,3,1,4,0,6,0,-37.0201,144.9646,1,62,2,9,2,27552.14,14867.85,1552.7,1
11031,4317,35,1,3,2,3,3,0,3,3,2,-37.0201,144.9646,1,100,8,15,5,43266.32,22104.77,3552.88,0
6939,2819,34,1,3,1,3,3,0,3,4,0,-20.917574,142.702789,1,61,2,10,0,76955.0,23468.76,902.36,0
17598,2289,35,1,3,0,2,0,6,0,2,1,-20.917574,142.702789,1,39,12,6,5,41680.28,14832.424,2971.93,0
1331,3616,47,1,2,0,2,3,6,0,0,1,-31.840233,145.612793,1,29,12,26,0,26761.94,10016.3,3734.92,0
3930,4858,25,1,3,0,3,3,5,3,1,1,-31.840233,145.612793,1,76,12,30,2,60187.32,19600.26,3830.58,0
14273,4426,32,0,3,0,3,4,3,3,5,2,-41.640079,146.315918,0,26,12,29,5,77228.81,26184.05,21822.98,0
3305,161,24,2,3,0,3,2,5,3,0,1,-37.0201,144.9646,1,16,10,15,2,87999.87,33067.82,8793.54,0
4355,3124,-1,1,3,0,3,4,6,3,3,0,-31.840233,145.612793,1,59,7,20,2,57764.32,19593.0,3431.3,0
18058,2170,27,0,1,0,1,1,3,3,5,0,-25.042261,117.793221,0,40,12,28,1,113435.81,70883.336,7676.65,0
443,164,19,1,3,0,3,0,4,3,2,2,-25.042261,117.793221,0,54,1,27,2,79946.16,34063.17,12612.48,1
12593,4058,61,0,3,3,3,0,6,0,5,0,-37.0201,144.9646,0,110,10,21,2,57055.9,44226.73,1836.16,1
7889,714,32,1,1,1,3,2,7,1,7,0,-31.840233,145.612793,1,41,9,11,2,83890.93,45431.56,5812.26,0
17553,4071,24,0,3,2,3,2,7,3,5,2,-37.0201,144.9646,0,61,8,7,1,98884.26,72912.328,19537.95,1
18149,1901,44,1,3,1,3,4,7,3,4,0,-20.917574,142.702789,0,1,9,16,4,41988.33,16748.06,3727.52,1
17603,4120,34,1,3,1,3,0,6,3,5,2,-37.0201,144.9646,0,53,10,12,2,59880.5,30207.984,2006.37,0
1420,3618,-1,0,3,1,2,0,4,3,2,0,-20.917574,142.702789,1,14,11,4,2,105223.29,48133.57,5084.78,0
5205,4955,-1,0,3,0,3,3,6,3,1,0,-20.917574,142.702789,1,25,12,21,5,146593.14,62403.66,885.36,0
16334,2026,39,0,2,0,3,2,3,3,3,0,-37.0201,144.9646,1,45,11,17,5,72603.51,47243.26,10974.75,0
15411,375,28,0,1,1,3,2,2,3,0,1,-25.042261,117.793221,1,12,8,30,2,36480.96,21924.648,1637.27,0
9975,4493,25,0,2,0,3,2,0,0,6,0,-37.0201,144.9646,1,66,1,5,4,82845.97,38902.41,15720.88,0
1709,4513,34,1,2,2,2,3,7,0,5,0,-37.0201,144.9646,1,74,4,12,4,46675.99,23483.04,1553.98,0
1063,1830,-1,0,3,1,3,1,5,3,7,0,-20.917574,142.702789,0,99,2,3,2,122297.49,51997.33,1625.38,1
430,1007,-1,1,3,0,1,1,4,0,5,1,-20.917574,142.702789,0,14,8,30,5,68622.14,23770.41,9486.9,0
17418,119,33,0,1,1,2,4,4,1,3,1,-31.840233,145.612793,1,25,9,11,4,67772.28,38025.648,6099.25,0
8812,3492,28,1,1,1,3,0,2,3,7,0,-37.0201,144.9646,1,102,12,11,1,80872.99,55470.55,7560.58,0
2328,1592,43,1,1,2,3,2,0,2,3,0,-31.840233,145.612793,1,119,12,27,4,42168.51,32426.04,2408.18,0
227,4273,31,0,1,1,2,0,2,3,0,0,-20.917574,142.702789,1,101,3,31,2,138133.68,85360.65,7451.46,0
17127,2055,18,1,2,0,3,3,0,2,5,0,-20.917574,142.702789,1,113,11,16,2,115281.08,54416.608,21413.92,1
577,780,22,1,3,3,3,0,6,3,2,0,-30.000233,136.209152,1,119,11,13,2,64312.57,40530.11,3169.24,1
4233,3637,32,0,1,0,2,0,3,1,3,0,-20.917574,142.702789,1,78,6,25,4,78922.61,45843.11,59.06,0
12965,2623,42,1,0,2,2,0,0,3,3,0,-20.917574,142.702789,1,6,12,25,2,65902.34,23207.67,6303.58,0
684,1624,-1,1,2,3,3,0,6,3,2,0,-37.0201,144.9646,1,96,6,4,4,48539.04,28286.11,4675.0,0
6818,1094,39,0,2,2,2,0,2,2,7,2,-20.917574,142.702789,0,77,9,22,5,84485.13,25462.12,20129.14,1
5220,1633,47,1,1,1,0,2,3,2,1,2,-31.840233,145.612793,1,7,4,6,4,73919.34,52691.61,14149.84,1
9085,758,-1,1,1,1,3,1,5,1,6,0,-25.042261,117.793221,0,102,11,14,2,89393.07,55196.67,8824.86,0
3785,3350,34,1,1,0,3,3,5,2,3,0,-25.042261,117.793221,1,88,9,21,0,78943.77,56089.9,7646.04,0
16716,319,29,0,0,0,2,0,2,3,5,2,-37.0201,144.9646,0,15,5,4,2,112325.25,46608.776,2682.51,0
5794,2022,-1,0,1,3,3,2,0,0,0,0,-31.840233,145.612793,1,48,8,24,2,72248.3,57694.26,4389.36,1
761,3327,38,0,1,0,3,2,3,2,7,0,-31.840233,145.612793,1,29,12,12,4,54801.15,21627.78,2300.28,1
3588,3170,31,1,0,1,3,0,2,0,2,0,-20.917574,142.702789,1,69,9,25,2,101224.69,55976.4,6057.86,0
12196,785,42,1,3,0,2,1,5,3,5,0,-31.840233,145.612793,0,95,4,24,2,53352.4,30728.32,4502.1,0
796,4451,31,1,3,1,0,1,0,3,4,1,-31.840233,145.612793,1,76,12,5,0,62194.33,41127.98,3492.74,0
8477,4281,31,0,3,1,3,0,1,0,0,2,-37.0201,144.9646,0,110,11,14,2,54763.76,35858.3,297.76,0
9514,1284,60,1,3,1,3,2,0,0,2,0,-37.0201,144.9646,1,4,12,3,2,88165.44,31854.62,10639.86,1
18018,4386,42,0,3,1,3,3,5,2,2,0,-41.640079,146.315918,1,82,4,28,5,37812.69,19469.688,6527.43,1
10329,4000,25,0,3,0,3,2,7,2,3,0,-37.0201,144.9646,1,32,3,29,5,51208.0,23609.61,6479.98,1
6973,4333,39,1,2,0,3,4,6,0,6,0,-25.042261,117.793221,1,12,8,10,3,53320.92,32024.32,2080.92,0
12970,919,42,0,3,2,3,2,0,0,4,1,-25.042261,117.793221,1,16,11,23,2,50000.34,16791.58,849.98,0
16749,819,32,1,1,1,2,3,2,1,6,1,-37.0201,144.9646,1,41,10,13,2,34435.91,13579.824,568.6,0
1804,1113,36,0,3,1,3,2,0,3,4,1,-31.840233,145.612793,1,29,4,9,5,123178.27,60416.41,9403.32,0
12296,3198,38,0,3,1,2,4,6,1,3,1,-37.0201,144.9646,0,31,9,24,2,57456.3,17810.66,20256.98,0
9282,749,38,0,1,2,1,2,3,2,2,1,-37.0201,144.9646,1,47,6,12,5,75094.48,39432.35,3997.84,1
6037,13,27,1,1,2,2,3,5,3,5,1,-37.0201,144.9646,0,59,7,20,4,90267.28,45985.72,5834.48,0
6431,2156,34,1,1,0,3,4,3,0,6,0,-25.042261,117.793221,1,71,9,6,5,39735.42,13105.89,7454.46,0
433,1918,-1,0,3,0,2,4,0,0,7,1,-35.473469,149.012375,1,15,8,13,2,79232.84,27018.1,3684.9,0
528,4138,-1,1,3,0,3,3,2,0,0,0,-41.640079,146.315918,1,89,4,18,2,73516.82,35850.37,7999.74,0
2758,2395,32,0,1,0,3,4,1,1,1,0,-37.0201,144.9646,1,72,5,24,5,122729.48,90906.39,7988.64,1
5688,2227,38,0,3,0,3,3,6,1,3,0,-31.840233,145.612793,0,2,8,21,4,46637.72,34158.76,2038.68,0
14544,4202,40,1,1,0,2,3,5,0,2,0,-35.473469,149.012375,0,23,9,5,0,45755.8,19945.79,1745.22,1
15009,1378,48,1,1,1,0,0,5,3,7,0,-20.917574,142.702789,1,69,10,13,3,88955.96,55594.04,3011.99,0
18038,1789,37,1,1,1,2,1,5,2,5,0,-31.840233,145.612793,1,119,12,4,2,65203.27,39877.112,3467.28,1
1654,2486,26,1,1,0,3,4,5,3,6,1,-31.840233,145.612793,1,3,9,9,5,23041.28,7974.05,4090.22,0
1292,805,34,0,3,3,2,0,1,2,4,0,-20.917574,142.702789,1,27,7,31,5,80936.77,29300.94,2106.7,1
2503,1554,35,0,1,0,2,3,4,1,0,2,-37.0201,144.9646,1,2,12,8,2,65253.22,26883.64,695.78,0
15557,381,18,1,3,0,1,3,6,0,7,0,-35.473469,149.012375,1,58,11,23,2,30082.1,16275.884,2557.35,0
591,446,42,1,2,2,3,3,3,0,1,1,-35.473469,149.012375,1,97,12,5,2,58167.55,37206.81,2369.1,0
13118,914,-1,1,3,1,3,1,4,3,6,0,-20.917574,142.702789,1,70,3,31,5,101803.09,67969.68,7600.64,0
13978,3738,46,1,1,1,2,2,1,3,5,0,-31.840233,145.612793,0,77,8,27,4,111620.93,76403.01,7063.36,0
15605,4805,47,0,3,1,3,1,1,3,0,0,-37.0201,144.9646,0,80,6,21,1,81750.54,25062.648,2127.18,1
5137,3777,42,1,1,1,2,2,0,3,0,0,-31.840233,145.612793,1,88,9,29,2,78146.43,44999.76,2825.06,0
15439,2737,30,0,3,1,3,0,1,0,5,0,-31.840233,145.612793,0,78,12,16,0,52361.93,39551.328,3477.16,0
2392,2658,47,1,3,2,3,4,0,2,5,0,-37.0201,144.9646,1,61,6,28,2,20368.51,16040.39,1177.62,1
6613,3813,33,0,2,2,2,0,3,3,6,1,-31.840233,145.612793,0,24,12,30,5,107817.18,51126.82,2680.1,0
2221,2062,37,0,0,0,2,2,0,3,6,0,-37.0201,144.9646,0,41,1,8,3,73635.05,52517.52,6734.5,0
11602,3899,39,1,3,1,3,4,4,3,3,1,-25.042261,117.793221,1,110,10,25,5,122090.84,73510.13,9497.02,0
15241,2883,43,1,0,2,2,3,3,0,5,0,-31.840233,145.612793,0,93,2,22,2,72020.18,46526.408,11415.85,0
11430,4921,28,1,1,0,2,2,1,3,4,0,-31.840233,145.612793,1,58,10,25,2,123034.58,53862.68,17707.78,1
15785,4467,50,1,3,1,3,1,7,3,2,0,-37.0201,144.9646,1,36,12,30,1,57531.12,29478.512,4015.21,0
1278,3280,42,1,3,3,3,4,6,3,0,0,-31.840233,145.612793,1,31,12,3,2,70527.1,33390.21,10479.3,0
8126,1247,46,0,3,0,2,3,1,1,7,0,-37.0201,144.9646,0,91,9,9,1,139109.31,102411.57,12037.06,0
13974,2758,27,0,0,0,3,1,0,2,5,0,-31.840233,145.612793,0,110,12,30,4,126566.3,79858.63,22975.36,1
16594,1035,26,1,3,1,2,2,4,0,7,0,-37.0201,144.9646,1,72,11,14,2,91774.65,29243.696,3574.02,0
17538,1573,47,1,3,1,2,2,0,3,4,0,-41.640079,146.315918,1,109,4,19,2,60342.62,36530.064,7892.11,0
7416,2859,-1,0,3,1,1,3,6,2,3,0,-25.042261,117.793221,1,59,8,23,2,100841.83,70675.25,9594.86,0
16469,1555,37,1,1,1,3,0,4,3,5,0,-37.0201,144.9646,0,48,8,4,2,57730.23,29624.904,4141.66,0
18183,1396,26,1,1,1,2,0,4,2,4,0,-37.0201,144.9646,1,57,7,19,5,79171.96,49441.548,2069.49,1
8137,1703,46,0,0,2,2,3,3,3,5,2,-37.0201,144.9646,0,76,9,16,4,67820.04,24369.75,6229.08,0
5697,2623,42,1,0,2,2,0,6,3,0,0,-20.917574,142.702789,1,6,11,29,2,65902.34,23207.67,6303.58,0
11204,3455,-1,0,3,0,2,0,7,3,0,0,-37.0201,144.9646,1,101,11,22,5,39597.27,30273.87,497.4,1
6635,1024,31,0,3,2,3,0,7,3,3,0,-31.840233,145.612793,0,40,9,21,2,96518.15,44144.42,1109.24,0
14762,4386,42,0,3,1,3,3,2,0,1,1,-41.640079,146.315918,1,82,3,19,5,37812.69,19469.688,6527.43,1
17948,2120,28,1,1,0,2,2,2,2,5,1,-37.0201,144.9646,1,5,3,3,4,155816.14,79002.42,13689.96,1
16175,295,35,0,0,0,3,2,1,2,7,1,-20.917574,142.702789,0,69,2,20,4,63994.37,22726.32,3047.42,1
15142,3249,27,0,3,2,2,4,1,0,6,0,-20.917574,142.702789,1,84,5,3,4,45829.93,26156.944,6897.85,0
6577,450,32,1,1,1,1,0,5,2,2,0,-37.0201,144.9646,1,43,2,25,2,41903.7,25233.54,11020.16,1
2847,2281,54,0,2,3,2,0,6,2,3,0,-35.473469,149.012375,1,113,4,24,2,50100.91,28834.05,4773.62,0
12036,2010,39,0,0,3,3,4,3,3,4,1,-37.0201,144.9646,0,25,8,4,2,49267.91,25747.37,2147.94,1
7803,523,33,0,3,0,1,3,6,0,4,0,-20.917574,142.702789,0,98,8,18,5,50480.82,17818.31,23.52,0
5081,3808,52,0,0,1,3,0,7,3,5,1,-31.840233,145.612793,1,102,6,1,2,31522.81,20575.93,255.34,0
15010,3187,52,1,3,2,3,1,6,2,0,0,-37.0201,144.9646,1,29,3,25,2,128281.57,82492.832,2754.41,1
18249,3365,34,1,1,2,2,0,7,0,1,1,-25.042261,117.793221,1,70,1,25,5,49141.9,22245.54,1358.39,0
16449,4846,36,0,3,0,3,4,1,3,4,1,-31.840233,145.612793,1,58,11,6,2,81632.11,28188.612,2398.63,0
16436,686,44,0,1,1,3,3,2,3,2,1,-37.0201,144.9646,0,27,12,21,2,122705.96,53241.3,22930.52,0
